Time            ,Cm                ,Cd                ,Cl                
253.9832275,-0.03984086984,0.1847559874,0.51308938868
253.9836366,-0.040932232084,0.18384301192,0.51096655483
253.9840457,-0.042008888984,0.18294078007,0.5088665514
253.9844548,-0.043070708095,0.1820493887,0.506789594
253.9848639,-0.044117556229,0.1811689356,0.50473590628
253.985273,-0.045149349692,0.18029948463,0.50270563576
253.985682,-0.046165961967,0.1794411308,0.50069899988
253.9860911,-0.047167316974,0.17859393174,0.49871613348
253.9865002,-0.04815330005,0.17775797372,0.49675723494
253.9869093,-0.049123803145,0.17693333539,0.49482248431
253.9873184,-0.050078727575,0.17612008971,0.49291205052
253.9877275,-0.051017947304,0.17531833044,0.49102614795
253.9881365,-0.051941437067,0.174528077,0.48916482971
253.9885456,-0.052849046093,0.1737494423,0.48732835302
253.9889547,-0.053740680218,0.17298249715,0.48551688272
253.9893638,-0.054616303674,0.17222726804,0.48373048777
253.9897729,-0.055475806175,0.17148383506,0.48196935231
253.990182,-0.056319094268,0.17075226826,0.48023364256
253.9905911,-0.05714605611,0.17003265004,0.47852354691
253.9910001,-0.057956674135,0.16932499486,0.47683910983
253.9914092,-0.058750889358,0.16862934874,0.47518044433
253.9918183,-0.059528585413,0.16794579663,0.47354774751
253.9922274,-0.060289683373,0.16727439709,0.47194115861
253.9926365,-0.061034159693,0.16661516823,0.47036072959
253.9930456,-0.06176194257,0.16596816059,0.46880658188
253.9934546,-0.062472929483,0.16533345087,0.46727889587
253.9938637,-0.063167067409,0.16471107928,0.46577777183
253.9942728,-0.063844345981,0.16410105535,0.46430324398
253.9946819,-0.064504730857,0.16350340443,0.46285538043
253.995091,-0.065148123369,0.16291820018,0.46143435504
253.9955001,-0.065774461924,0.16234548692,0.46004027768
253.9959092,-0.06638374591,0.161785265,0.45867316231
253.9963182,-0.066975935866,0.16123756215,0.45733308279
253.9967273,-0.067550943642,0.16070244342,0.45602019484
253.9971364,-0.068108739658,0.16017993261,0.45473456409
253.9975455,-0.068649350685,0.15967001128,0.45347616503
253.9979546,-0.069172735851,0.15917270875,0.45224507522
253.9983637,-0.06967885492,0.15868805531,0.45104137339
253.9987727,-0.07016768137,0.1582160727,0.44986512141
253.9991818,-0.070639187794,0.15775677574,0.44871636851
253.9995909,-0.071093362082,0.15731017331,0.44759514661
254,-0.071530124837,0.15687632256,0.44650159623
254.0004174,-0.071973808708,0.15643221755,0.44538032776
254.0008347,-0.072385679348,0.15601426028,0.44431820776
254.0012521,-0.072777150678,0.15561138495,0.44328917622
254.0016694,-0.073150505574,0.15522171359,0.4422888585
254.0020868,-0.073505685735,0.15484533516,0.44131744004
254.0025049,-0.073844688627,0.1544803529,0.44037034355
254.0029229,-0.074164117745,0.1541299477,0.43945517946
254.003341,-0.074465305245,0.15379290933,0.43856915648
254.0037591,-0.074748354166,0.15346914818,0.43771207635
254.0041771,-0.075013276652,0.1531586599,0.4368839469
254.0045952,-0.075260072356,0.15286144314,0.43608478157
254.005014,-0.07549066241,0.15257562382,0.43531006054
254.0054328,-0.07570153889,0.15230450573,0.4345676575
254.0058515,-0.075894363512,0.15204661477,0.43385420401
254.0062703,-0.076069160328,0.15180191649,0.4331696159
254.0066891,-0.076225884724,0.15157044702,0.43251398824
254.0071086,-0.076366426117,0.15135036348,0.43188283583
254.0075281,-0.076487153969,0.15114504141,0.43128424449
254.0079476,-0.07659007225,0.15095277058,0.43071430317
254.0083671,-0.076675148081,0.15077355515,0.43017301714
254.0087866,-0.076742297213,0.15060745901,0.4296605408
254.0092061,-0.076791621106,0.15045440764,0.42917672861
254.0096263,-0.076824871488,0.15031264751,0.42871727746
254.0100466,-0.076838317079,0.15018564345,0.42829049438
254.0104668,-0.076834343862,0.15007139868,0.42789183427
254.010887,-0.076812860645,0.14996996104,0.42752139315
254.0113073,-0.076773730946,0.1498814312,0.42717940703
254.0117275,-0.076717106114,0.14980570035,0.42686565638
254.0121485,-0.076644651682,0.14974106662,0.42657593639
254.0125695,-0.076552520278,0.14969109544,0.42631880194
254.0129904,-0.076443454048,0.14965352294,0.42608911219
254.0134114,-0.076317309776,0.14962843416,0.4258870415
254.0138324,-0.076173886645,0.14961597744,0.42571293281
254.0142534,-0.076013382602,0.14961600854,0.42556648685
254.0146751,-0.07583739746,0.14962686679,0.42544357331
254.0150968,-0.07564194777,0.14965223247,0.42535303094
254.0155186,-0.075430228538,0.14968950411,0.42528896268
254.0159403,-0.075201919739,0.1497388939,0.42525182283
254.016362,-0.07495686276,0.14980052065,0.42524188814
254.0167837,-0.074695255695,0.14987425572,0.42525887781
254.0172055,-0.074417183395,0.14996000557,0.42530263422
254.0176272,-0.074122770806,0.15005769176,0.42537299294
254.0180489,-0.073812138922,0.15016722531,0.42546977627
254.0184707,-0.073485397719,0.15028852406,0.42559282421
254.0188924,-0.073142654231,0.15042150827,0.42574197793
254.0193141,-0.072784037914,0.15056608074,0.42591704436
254.0197359,-0.07240966311,0.1507221576,0.42611785605
254.0201576,-0.072019650808,0.1508896486,0.42634423363
254.0205793,-0.071614145727,0.15106844671,0.42659595979
254.021001,-0.071193247222,0.15125847774,0.42687288981
254.0214235,-0.07075826831,0.1514582679,0.42717126616
254.0218461,-0.070305055825,0.15167165283,0.42750034347
254.0222686,-0.06983773157,0.15189534612,0.42785268122
254.0226911,-0.069355781382,0.15212970012,0.42822903741
254.0231136,-0.06885891029,0.15237492997,0.42862990215
254.0235361,-0.068347415722,0.15263082043,0.42905481885
254.0239586,-0.067821422579,0.15289727827,0.42950360042
254.0243811,-0.067281094017,0.15317418317,0.42997599975
254.0248036,-0.066726561449,0.15346143788,0.43047181933
254.0252261,-0.06615798176,0.15375892582,0.43099082221
254.0256486,-0.065575489432,0.15406654578,0.43153280131
254.0260711,-0.064979235989,0.15438418623,0.43209752857
254.0264936,-0.06436939318,0.15471172129,0.43268474423
254.0269161,-0.063746086202,0.15504905696,0.43329425827
254.0273387,-0.063109490569,0.15539606464,0.43392580262
254.0277612,-0.062459750765,0.15575263711,0.43457915911
254.0281837,-0.061797036529,0.15611864856,0.43525406623
254.0286062,-0.061121485046,0.15649399734,0.43595031636
254.0290287,-0.060433280495,0.15687854729,0.43666762679
254.0294512,-0.059732551093,0.15727220259,0.43740580073
254.0298737,-0.059019489747,0.15767481991,0.43816454042
254.0302962,-0.058294232416,0.1580862992,0.43894363948
254.0307187,-0.057556942549,0.15850651934,0.43974284703
254.0311412,-0.056807818924,0.15893533382,0.44056185552
254.0315637,-0.056046988703,0.15937264826,0.4414004728
254.0319862,-0.055274640731,0.15981832475,0.44225840874
254.0324087,-0.054490936404,0.16027224202,0.44313541229
254.0328312,-0.053696038868,0.1607342798,0.44403123235
254.0332538,-0.052890122769,0.16120430897,0.44494559884
254.0336763,-0.052073341778,0.16168221637,0.44587827536
254.0340988,-0.051245884069,0.16216786221,0.44682896977
254.0345213,-0.05040790784,0.16266113162,0.44779744047
254.0349438,-0.049559598805,0.16316188582,0.44878339688
254.0353663,-0.04870110451,0.16367001617,0.44978661282
254.0357888,-0.047832621336,0.16418537866,0.45080678326
254.0362113,-0.046954308664,0.16470785424,0.45184365975
254.0366338,-0.046066335249,0.16523731927,0.45289698109
254.0370563,-0.045168883006,0.16577363868,0.45396646421
254.0374788,-0.04426211173,0.16631669576,0.45505186158
254.0379013,-0.0433462045,0.16686635376,0.45615288563
254.0383238,-0.042421329919,0.16742248927,0.45726927582
254.0387463,-0.041487597683,0.16798501903,0.45840086056
254.0391689,-0.040545152621,0.16855383052,0.45954740963
254.0395914,-0.039594306158,0.16912870739,0.46070844585
254.0400139,-0.038635303457,0.16970947462,0.46188359133
254.0404364,-0.037668222591,0.17029606672,0.46307271917
254.0408589,-0.036693216764,0.17088836633,0.46427558169
254.0412814,-0.035710434292,0.17148626283,0.46549194472
254.0417039,-0.034720073701,0.17208961445,0.46672150368
254.0421264,-0.033722210057,0.17269835695,0.46796413148
254.0425489,-0.032716986209,0.17331238248,0.46921960293
254.0429714,-0.03170472769,0.17393146524,0.47048741858
254.0433939,-0.030685670608,0.17455543689,0.47176721269
254.0438164,-0.029659901124,0.17518422453,0.47305884178
254.0442389,-0.028627558427,0.17581772593,0.47436208837
254.0446614,-0.027588768121,0.17645584382,0.47567675045
254.045084,-0.026543634942,0.17709849799,0.47700266147
254.0455065,-0.025492486563,0.17774545981,0.47833931481
254.045929,-0.024435553738,0.1783965657,0.47968635209
254.0463515,-0.023372919618,0.1790517437,0.48104363268
254.046774,-0.022304728249,0.17971089228,0.482410935
254.0471965,-0.021231060184,0.18037393691,0.48378811156
254.047619,-0.020152082241,0.18104076465,0.48517491747
254.0480415,-0.019068012242,0.18171121754,0.48657100608
254.048464,-0.017979130052,0.18238509775,0.48797594224
254.0488865,-0.016885626897,0.18306227055,0.48938943108
254.049309,-0.015787594359,0.18374265979,0.49081131884
254.0497315,-0.014685161237,0.18442616881,0.49224139841
254.050154,-0.013578436619,0.18511271503,0.49367949751
254.0505766,-0.012467523635,0.18580221844,0.49512544849
254.0509991,-0.011352668858,0.18649450458,0.49657886322
254.0514216,-0.010234119179,0.18718940152,0.49803936036
254.0518441,-0.0091120864948,0.18788675705,0.49950660688
254.0522666,-0.0079866320043,0.18858651974,0.50098050049
254.0526891,-0.0068578269941,0.18928862956,0.50246091821
254.0531116,-0.0057257840901,0.18999300362,0.50394768361
254.0535341,-0.0045907380739,0.19069947533,0.50544042382
254.0539566,-0.0034529097775,0.19140788909,0.50693879478
254.0543791,-0.0023125323633,0.19211808174,0.50844243589
254.0548016,-0.0011696509298,0.19283000899,0.50995126146
254.0552241,-2.4334255401E-05,0.19354361579,0.51146515767
254.0556466,0.0011233224964,0.19425883022,0.51298397054
254.0560691,0.0022731015126,0.19497549859,0.5145073552
254.0564917,0.003424786673,0.19569347787,0.51603498017
254.0569142,0.0045782593631,0.19641266217,0.51756663964
254.0573367,0.005733244697,0.19713286722,0.51910191352
254.0577592,0.0068897414415,0.19785408379,0.5206407893
254.0581817,0.0080476534842,0.19857623693,0.5221831078
254.0586042,0.0092069190843,0.19929927704,0.52372876415
254.0590267,0.010367313748,0.20002304761,0.52527740454
254.0594492,0.011528696581,0.2007474469,0.5268288033
254.0598717,0.01269086215,0.201472329,0.52838263372
254.0602942,0.013853600059,0.20219754897,0.52993857333
254.0607167,0.015016913974,0.20292309828,0.5314966116
254.0611392,0.016180708887,0.20364890406,0.53305659266
254.0615617,0.017344941424,0.20437492997,0.53461843962
254.0619842,0.018509376108,0.20510101248,0.536181781
254.0624068,0.019673909985,0.20582707689,0.53774644954
254.0628293,0.02083838299,0.20655300736,0.53931218817
254.0632518,0.022002615635,0.20727867945,0.54087871584
254.0636743,0.023166441871,0.20800397613,0.54244577032
254.0640968,0.024329883793,0.20872890134,0.54401337218
254.0645193,0.025492902879,0.20945342164,0.54558145056
254.0649418,0.026655283451,0.2101773892,0.54714966746
254.0653643,0.027816921123,0.2109007267,0.54871784927
254.0657868,0.028977684424,0.21162333912,0.55028578376
254.0662093,0.03013739861,0.21234510735,0.55185320007
254.0666318,0.031295908411,0.21306592128,0.55341984936
254.0670543,0.032453249137,0.21378579255,0.55498576758
254.0674768,0.033609398213,0.21450470249,0.55655091661
254.0678994,0.034764140065,0.21522250126,0.5581149518
254.0683219,0.035917383281,0.21593912317,0.55967772422
254.0687444,0.037068999604,0.21665447615,0.56123902645
254.0691669,0.038218842798,0.21736845962,0.5627986279
254.0695894,0.03936676235,0.21808096745,0.56435628568
254.0700119,0.040512748751,0.21879198295,0.56591197038
254.0704344,0.041656801545,0.21950150196,0.56746567515
254.0708569,0.042798779041,0.22020942487,0.56901717083
254.0712794,0.04393855122,0.22091566497,0.57056625509
254.0717019,0.045076054623,0.22162016925,0.57211281106
254.0721244,0.046211166673,0.22232285535,0.5736566469
254.0725469,0.047343902464,0.22302372413,0.57519777187
254.0729694,0.048474101084,0.2237226655,0.5767359294
254.0733919,0.049601666868,0.22441961191,0.5782709646
254.0738145,0.050726513423,0.22511450063,0.57980273327
254.074237,0.051848572951,0.22580728288,0.5813311228
254.0746595,0.052967734058,0.22649787949,0.58285595175
254.075082,0.054083943734,0.22718625213,0.58437713171
254.0755045,0.055197113217,0.22787233711,0.58589451472
254.075927,0.056307161053,0.22855607517,0.58740796508
254.0763495,0.057413975007,0.22923739159,0.58891730699
254.076772,0.05851741634,0.22991618881,0.59042231225
254.0771945,0.059617586485,0.23059252631,0.59192312502
254.077617,0.060714392508,0.23126633973,0.59341959352
254.0780395,0.06180771784,0.23193755138,0.59491153281
254.078462,0.06289753221,0.23260613411,0.59639888181
254.0788845,0.063983735583,0.23327202139,0.59788148213
254.079307,0.065066310253,0.23393519447,0.59935929037
254.0797296,0.066145135227,0.23459557417,0.60083211885
254.0801521,0.067220202674,0.23525314813,0.60229993935
254.0805746,0.068291406261,0.23590784567,0.60376258434
254.0809971,0.069358740313,0.23655965811,0.60522003183
254.0814196,0.070422049281,0.23720848135,0.60667203463
254.0818421,0.071481351305,0.23785432309,0.60811861027
254.0822646,0.0725365837,0.2384971384,0.60955965277
254.0826871,0.073587708919,0.23913689965,0.61099509455
254.0831096,0.074634685329,0.23977357743,0.61242486384
254.0835321,0.07567742623,0.24040711068,0.61384881649
254.0839546,0.076715927336,0.24103749623,0.61526693991
254.0843771,0.077750102184,0.24166467397,0.61667909131
254.0847996,0.078779921351,0.24228862426,0.61808522116
254.0852222,0.079805325473,0.24290930335,0.61948522398
254.0856447,0.080826288899,0.24352669259,0.62087905213
254.0860672,0.081842774678,0.24414076577,0.62226663948
254.0864897,0.082854723932,0.24475148168,0.6236478867
254.0869122,0.083862102807,0.24535881657,0.62502273315
254.0873347,0.084864877826,0.24596274566,0.62639111615
254.0877572,0.085863033434,0.24656325807,0.62775300491
254.0881797,0.086856484834,0.24716029455,0.6291082584
254.0886022,0.087845227699,0.24775385149,0.63045685615
254.0890247,0.088829232729,0.24834391015,0.63179875949
254.0894472,0.089808454208,0.24893043698,0.63313388047
254.0898697,0.090782863701,0.24951341481,0.63446217261
254.0902922,0.09175241975,0.25009281189,0.63578355869
254.0907147,0.092717121702,0.25066862757,0.6370980303
254.0911373,0.093676921062,0.25124082705,0.63840550043
254.0915598,0.094631811771,0.2518094059,0.63970595188
254.0919823,0.095581754112,0.25237433724,0.64099931692
254.0924048,0.096526733081,0.25293561043,0.64228556423
254.0928273,0.097466728772,0.25349321121,0.64356465362
254.0932498,0.098401712145,0.25404711984,0.64483653305
254.0936723,0.099331659592,0.25459732091,0.64610116016
254.0940948,0.10025654209,0.25514379434,0.64735848214
254.0945173,0.10117636789,0.25568654594,0.64860850393
254.0949398,0.10209108151,0.25622553791,0.64985113211
254.0953623,0.10300069572,0.25676077907,0.65108637974
254.0957848,0.10390516536,0.25729223876,0.65231416731
254.0962073,0.10480450848,0.25781992877,0.65353451526
254.0966298,0.10569870034,0.25834383137,0.65474737648
254.0970524,0.10658771231,0.25886392766,0.65595269726
254.0974749,0.10747156124,0.25938022767,0.65715049566
254.0978974,0.10835021957,0.25989271392,0.65834072175
254.0983199,0.10922368646,0.26040138752,0.65952337152
254.0987424,0.1100919227,0.26090622349,0.66069837833
254.0991649,0.11095495608,0.26140723686,0.66186577088
254.0995874,0.111812768,0.26190441812,0.66302551645
254.1000099,0.11266533834,0.26239775271,0.66417757635
254.1004324,0.11351267529,0.26288724856,0.66532195917
254.1008549,0.11435475478,0.26337288771,0.66645861651
254.1012774,0.11519162825,0.26385470613,0.6675876225
254.1016999,0.11602322113,0.26433265234,0.66870885109
254.1021224,0.11684958477,0.26480676291,0.66982237768
254.102545,0.11767070399,0.26527702799,0.67092817092
254.1029675,0.1184865538,0.26574343032,0.67202618292
254.10339,0.11929717045,0.26620599711,0.6731164674
254.1038125,0.12010250864,0.26666469711,0.67419894514
254.104235,0.1209026189,0.26711956576,0.67527368872
254.1046575,0.12169746825,0.26757057968,0.67634063633
254.10508,0.12248708171,0.26801775824,0.67739982407
254.1055025,0.12327143672,0.26846108819,0.67845121288
254.105925,0.12405055374,0.26890058194,0.67949482321
254.1063463,0.12482100781,0.26933450506,0.68052743157
254.1067676,0.12558486438,0.26976326157,0.68154842434
254.1071888,0.12634587986,0.27018986228,0.68256535388
254.1076101,0.12710221309,0.2706130305,0.68357538178
254.1080314,0.12785310891,0.27103223055,0.68457728035
254.1084526,0.12859883391,0.27144764812,0.68557146835
254.1088739,0.12933939452,0.27185928785,0.68655794771
254.1092952,0.1300748106,0.27226716541,0.68753674594
254.1097165,0.1308050813,0.27267127797,0.68850784829
254.1101377,0.13153023694,0.27307164824,0.68947129811
254.110559,0.13225025066,0.27346826061,0.69042705081
254.1109803,0.13296515671,0.27386113864,0.69137515213
254.1114015,0.13367497478,0.27425029513,0.69231562338
254.1118228,0.13437970495,0.27463573206,0.69324845978
254.1122441,0.13507937099,0.27501746598,0.69417369154
254.1126654,0.13577398575,0.27539550624,0.69509133145
254.1130866,0.13646356268,0.27576986233,0.69600139367
254.1135079,0.13714812166,0.27614054926,0.69690390377
254.1139292,0.1378276516,0.27650756257,0.69779884226
254.1143504,0.13850218345,0.27687092228,0.69868624759
254.1147717,0.13917174163,0.27723064624,0.69956615316
254.115193,0.13983633985,0.27758674349,0.70043857154
254.1156143,0.14049599755,0.27793922972,0.70130352935
254.1160355,0.14115068616,0.27828808864,0.70216098098
254.1164568,0.14180047085,0.27863336464,0.7030110211
254.1168781,0.14244536721,0.27897506494,0.70385365871
254.1172994,0.1430853979,0.27931320978,0.70468893091
254.1177206,0.14372054677,0.27964778957,0.70551680762
254.1181419,0.14435083552,0.27997882181,0.70633732084
254.1185632,0.14497631318,0.28030633731,0.70715053366
254.1189844,0.14559700281,0.28063035175,0.70795647441
254.1194057,0.14621291017,0.28095087235,0.70875515081
254.119827,0.146824053,0.28126791305,0.70954658743
254.1202483,0.14743045832,0.28158149202,0.71033081756
254.1206695,0.14803213542,0.28189161827,0.71110785435
254.1210908,0.14862911024,0.28219831022,0.71187773196
254.1215121,0.14922140489,0.28250158341,0.71264047807
254.1219333,0.14980902345,0.28280144383,0.71339609871
254.1223546,0.1503920075,0.283097919,0.71414464899
254.1227759,0.15097037864,0.28339102408,0.71488615611
254.1231972,0.15154415353,0.28368077198,0.71562064249
254.1236184,0.15211335211,0.28396717923,0.71634813806
254.1240397,0.15267799324,0.28425025852,0.71706866418
254.124461,0.15323813666,0.28453004892,0.71778230612
254.1248822,0.15379373572,0.28480651979,0.71848897669
254.1253035,0.15434489634,0.28507975141,0.71918886161
254.1257248,0.15489160284,0.28534972918,0.71988191754
254.1261461,0.15543387532,0.28561646775,0.72056817034
254.1265673,0.15597174398,0.28587999048,0.72124766589
254.1269886,0.15650521742,0.28614030437,0.72192041292
254.1274099,0.15703434623,0.28639744422,0.72258648466
254.1278311,0.15755911387,0.28665140145,0.72324585361
254.1282524,0.15807957297,0.28690221188,0.7238985951
254.1286737,0.15859576656,0.28714990468,0.72454476915
254.129095,0.15910767795,0.28739447079,0.72518434652
254.1295162,0.15961536597,0.28763595365,0.72581742057
254.1299375,0.16011883535,0.28787435618,0.72644399072
254.1303588,0.16061811742,0.28810970425,0.7270641048
254.1307801,0.16111325443,0.28834202362,0.72767782006
254.1312013,0.1616042842,0.28857133619,0.72828519038
254.1316226,0.16209117873,0.28879762849,0.72888616151
254.1320439,0.16257399173,0.28902093858,0.72948081945
254.1324651,0.16305271727,0.28924126466,0.73006914605
254.1328864,0.16352744975,0.28945867229,0.73065129921
254.1333077,0.16399815079,0.28967313565,0.73122720729
254.133729,0.16446486033,0.28988468641,0.73179693761
254.1341502,0.16492758045,0.29009332797,0.73236048941
254.1345715,0.16538636218,0.29029909227,0.73291792872
254.1349928,0.16584125911,0.29050201675,0.73346933578
254.135414,0.1662922822,0.29070210986,0.73401472269
254.1358353,0.16673947658,0.29089940469,0.73455415892
254.1362566,0.16718282216,0.29109388909,0.73508761145
254.1366779,0.16762238493,0.29128560727,0.73561517519
254.1370991,0.16805818887,0.29147457644,0.7361368832
254.1375204,0.16849023439,0.29166079981,0.73665273678
254.1379417,0.16891857514,0.29184431415,0.73716281408
254.1383629,0.16934322604,0.29202512971,0.73766713207
254.1387842,0.1697642284,0.2922032763,0.73816575402
254.1392055,0.17018156937,0.29237874824,0.73865866039
254.1396268,0.17059529767,0.29255157926,0.73914592296
254.140048,0.1710054434,0.29272179177,0.7396275877
254.1404693,0.17141200027,0.29288938268,0.74010364067
254.1408906,0.17181502964,0.29305439454,0.74057417394
254.1413118,0.17221455084,0.29321684002,0.74103921135
254.1417331,0.17261059032,0.29337673807,0.74149879097
254.1421544,0.17300317889,0.29353411165,0.74195295882
254.1425757,0.17339231966,0.29368896526,0.74240172021
254.1429969,0.17377806921,0.29384133831,0.74284516112
254.1434182,0.17416042788,0.29399123015,0.74328327312
254.1438395,0.1745394534,0.29413868019,0.74371614163
254.1442608,0.17491515688,0.29428370027,0.7441437901
254.144682,0.17528753898,0.2944262903,0.74456621055
254.1451033,0.17565666799,0.29456649711,0.74498350594
254.1455246,0.17602253661,0.29470431992,0.74539567015
254.1459458,0.17638515866,0.29483977,0.74580272286
254.1463671,0.17674458408,0.29497288114,0.74620473595
254.1467884,0.17710083933,0.2951036707,0.74660174414
254.1472097,0.17745393272,0.29523214911,0.74699376869
254.1476309,0.17780388545,0.29535832971,0.74738083256
254.1480522,0.1781507493,0.2954822481,0.74776301504
254.1484735,0.17849453103,0.29560391157,0.74814032735
254.1488947,0.17883524938,0.29572333301,0.74851279374
254.149316,0.17917295206,0.29584054698,0.74888048849
254.1497373,0.17950765238,0.29595556227,0.74924342685
254.1501586,0.17983938834,0.29606840568,0.74960166565
254.1505798,0.18016817574,0.29617908897,0.74995522758
254.1510011,0.18049404395,0.29628763305,0.75030415579
254.1514224,0.18081702144,0.29639405906,0.75064849406
254.1518436,0.1811371109,0.29649837087,0.75098824719
254.1522649,0.18145435442,0.29660059855,0.7513234792
254.1526862,0.18176876251,0.29670074949,0.75165420264
254.1531075,0.18208037105,0.29679884975,0.75198047365
254.1535287,0.18238918718,0.29689490545,0.75230230122
254.15395,0.18269525202,0.29698894529,0.75261974725
254.1543713,0.18299857726,0.29708097806,0.75293282672
254.1547925,0.18329919473,0.29717102567,0.7532415875
254.1552138,0.18359712638,0.29725910438,0.7535460627
254.1556351,0.18389239791,0.29734523382,0.75384629295
254.1560564,0.18418501606,0.29742941891,0.75414228516
254.1564776,0.18447502861,0.29751169301,0.75443411229
254.1568989,0.1847624397,0.29759206014,0.75472177896
254.1573202,0.18504729772,0.29767055355,0.75500535867
254.1577415,0.18532959535,0.29774716967,0.75528483904
254.1581627,0.18560937898,0.29782194136,0.75556029137
254.158584,0.18588666315,0.29789488015,0.75583173881
254.1590053,0.18616145925,0.29796599524,0.75609919792
254.1594265,0.18643379928,0.29803530977,0.75636271854
254.1598478,0.18670369885,0.29810283455,0.75662232109
254.1602691,0.18697118678,0.29816859047,0.75687805088
254.1606904,0.18723626928,0.29823258401,0.75712991831
254.1611116,0.18749897553,0.29829483605,0.75737796904
254.1615329,0.1877593364,0.29835536716,0.75762224527
254.1619522,0.18801061407,0.29841049876,0.75785517686
254.1623715,0.18826341462,0.29846613636,0.75808817545
254.1627907,0.18851555866,0.29852121353,0.75831995364
254.16321,0.18876576543,0.29857487277,0.75854863435
254.1636293,0.1890135683,0.29862678348,0.75877344796
254.1640486,0.18925916041,0.29867707717,0.75899470598
254.1644678,0.1895025725,0.29872577326,0.75921244718
254.1648871,0.18974381693,0.29877288078,0.75942669151
254.1653064,0.18998293669,0.29881843023,0.7596375056
254.1657257,0.19021990849,0.29886240618,0.75984485018
254.1661449,0.19045479362,0.29890485148,0.76004882035
254.1665642,0.19068758858,0.29894576338,0.76024940692
254.1669835,0.19091831606,0.2989851589,0.76044664712
254.1674028,0.19114698898,0.29902305036,0.76064056674
254.167822,0.19137362687,0.29905944869,0.76083118566
254.1682413,0.1915982754,0.29909438782,0.76101858198
254.1686606,0.19182089936,0.29912784515,0.76120269941
254.1690799,0.19204156764,0.29915986663,0.76138364027
254.1694991,0.19226028456,0.29919045638,0.76156141114
254.1699184,0.19247705602,0.29921962012,0.76173602508
254.1703377,0.19269191786,0.29924738268,0.76190753244
254.170757,0.19290488432,0.29927375436,0.76207595648
254.1711762,0.19311596572,0.29929874358,0.76224131533
254.1715955,0.19332518966,0.29932236924,0.76240364774
254.1720148,0.19353257886,0.29934464963,0.7625629939
254.1724341,0.19373811086,0.29936556976,0.76271931593
254.1728533,0.19394186429,0.29938518435,0.7628727404
254.1732726,0.19414381768,0.29940347863,0.76302322723
254.1736919,0.19434399147,0.29942046812,0.76317081059
254.1741112,0.19454241206,0.29943617194,0.76331553348
254.1745304,0.19473909098,0.29945059821,0.76345741175
254.1749497,0.19493403685,0.29946375492,0.76359646005
254.175369,0.19512727429,0.29947566104,0.76373272042
254.1757883,0.19531880932,0.29948631983,0.76386619785
254.1762075,0.19550868141,0.2994957591,0.76399695515
254.1766268,0.19569688359,0.29950397594,0.76412498195
254.1770461,0.19588343188,0.29951098239,0.76425030345
254.1774654,0.1960683615,0.29951680304,0.76437297577
254.1778846,0.19625166243,0.29952143186,0.76449298148
254.1783039,0.19643335967,0.29952488689,0.76461036055
254.1787232,0.1966134935,0.29952719579,0.76472517585
254.1791425,0.19679204655,0.29952834737,0.76483739739
254.1795617,0.19696905562,0.2995283682,0.76494708637
254.179981,0.19714452372,0.29952726122,0.76505424637
254.1804003,0.19731846963,0.2995250404,0.76515890732
254.1808196,0.19749090598,0.29952171567,0.76526109121
254.1812388,0.19766185289,0.29951729988,0.76536082444
254.1816581,0.19783132905,0.299511807,0.76545813815
254.1820774,0.19799933705,0.29950524078,0.76555303887
254.1824967,0.19816590816,0.29949762327,0.76564557624
254.1829159,0.19833102073,0.29948894127,0.76573571542
254.1833352,0.19849472698,0.29947923079,0.76582354128
254.1837545,0.19865701082,0.29946848342,0.76590902929
254.1841738,0.19881790221,0.29945671896,0.76599222519
254.184593,0.19897741066,0.29944394548,0.76607314511
254.1850123,0.19913553868,0.29943016512,0.76615179225
254.1854316,0.19929233077,0.299415409,0.76622823826
254.1858509,0.19944775615,0.29939965847,0.76630243565
254.1862701,0.19960185001,0.29938293833,0.766374441
254.1866894,0.19975463619,0.29936526388,0.76644428896
254.1871087,0.19990611127,0.29934663403,0.76651197511
254.187528,0.20005629864,0.29932706451,0.7665775341
254.1879472,0.20020521175,0.29930656587,0.76664098859
254.1883665,0.20035285465,0.29928514293,0.76670234824
254.1887858,0.20049924005,0.29926280456,0.76676163176
254.1892051,0.20064439752,0.29923957235,0.76681888846
254.1896243,0.20078829608,0.29921542642,0.76687406842
254.1900436,0.20093098988,0.29919040426,0.7669272595
254.1904629,0.20107248036,0.29916450748,0.76697846262
254.1908822,0.20121276388,0.29913773444,0.76702767288
254.1913015,0.20135187077,0.29911010717,0.76707493927
254.1917207,0.20148980298,0.29908162805,0.76712026658
254.19214,0.20162656197,0.29905229828,0.76716365488
254.1925593,0.20176217659,0.29902213938,0.7672051541
254.1929786,0.20189664307,0.29899114869,0.7672447558
254.1933978,0.20202999043,0.29895934673,0.76728250723
254.1938171,0.20216221539,0.29892673226,0.76731840291
254.1942364,0.20229333508,0.29889331743,0.76735247013
254.1946557,0.20242336471,0.29885911449,0.76738473595
254.1950749,0.20255229064,0.29882411632,0.76741518248
254.1954942,0.20268013524,0.29878833754,0.76744384107
254.1959135,0.20280693159,0.29875180178,0.76747076765
254.1963328,0.20293268003,0.2987145095,0.76749596097
254.196752,0.20305731921,0.29867642111,0.76751932478
254.1971713,0.2031809571,0.29863760968,0.76754103188
254.1975906,0.20330362395,0.29859809649,0.76756113222
254.1980099,0.20342524317,0.29855783065,0.76757950127
254.1984291,0.20354579409,0.29851679867,0.76759610487
